199 1 1 0 0 0
200 1 1 0 1 1
201 1 1 1 0 1
202 1 0 0 0 0
203 1 1 1 1 0
204 1 1 1 0 1
206 1 1 1 1 0
207 1 1 1 1 0
208 1 0 1 1 1
211 1 1 1 1 0
214 1 1 1 1 0
215 1 1 1 1 0
216 1 1 0 1 0
217 1 0 1 0 1
218 1 0 1 0 1
220 1 0 1 0 0
221 1 1 1 0 1
222 1 0 1 1 1
224 1 1 0 1 1
225 1 0 0 0 0
227 1 1 1 1 0
229 1 1 1 1 0
230 1 1 1 1 0
233 1 1 0 1 1
234 1 1 1 1 0
236 1 1 1 1 0
238 1 1 0 0 1
239 1 0 0 0 0
240 1 1 1 0 0
242 1 1 0 1 1
243 1 1 0 1 1
245 1 1 1 0 1
246 1 1 0 0 0
247 1 1 1 1 0
249 1 1 0 0 0
252 1 1 0 1 0
253 1 1 0 0 0
254 1 0 0 0 0
255 1 1 1 0 0
256 1 0 1 0 1
257 1 1 0 1 0
258 1 0 1 1 0
259 1 1 0 1 0
260 1 0 1 0 0
261 0 0 0 1 0
262 1 1 1 0 1
263 1 0 0 0 0
264 1 0 0 1 0
265 0 0 0 1 0
266 0 0 0 0 1
267 1 0 0 1 0
268 1 0 0 1 0
269 1 1 0 0 0
270 1 0 1 1 0
271 1 1 1 1 0
272 1 0 0 0 0
273 1 0 1 0 0
274 1 0 0 0 0
275 1 0 0 1 0
276 1 0 0 0 1
277 1 0 0 0 0
278 1 1 1 0 1
279 1 1 1 0 0
280 1 0 1 0 0
281 1 1 1 0 1
282 1 1 0 0 1
283 1 1 0 0 0
284 1 1 0 0 1
285 1 1 0 0 0
286 1 0 0 0 0
287 1 0 1 0 1
289 1 1 0 0 0
290 1 1 1 1 0
291 1 1 1 1 0
292 1 0 1 0 1
293 1 1 1 1 0
294 1 1 1 0 0
295 1 1 1 0 0
296 1 0 1 0 1
297 1 1 1 0 0
298 1 1 0 0 0
299 1 1 1 1 0
300 1 0 1 0 1
303 1 1 0 0 1
307 1 1 1 1 0
308 1 1 0 1 1
310 1 1 1 0 1
311 1 1 0 0 0
312 1 0 0 1 0
314 1 0 0 0 0
315 0 1 1 1 0
316 1 0 0 0 1
317 1 1 0 0 0
318 1 1 1 0 0
319 1 1 0 1 1
321 1 1 0 1 0
322 1 0 0 0 0
323 1 0 0 1 1
325 1 1 0 1 0
326 1 1 1 0 0
327 1 0 0 0 0
328 1 1 1 0 0
329 1 0 0 0 0
330 1 1 0 1 0
331 1 1 1 1 0
332 1 0 0 0 0
333 1 1 1 0 1
334 1 1 1 0 0
335 1 1 0 1 1
336 1 1 1 0 0
337 1 0 0 0 0
338 1 0 0 0 0
339 1 1 1 0 1
341 1 0 0 0 0
343 0 0 1 1 0
345 0 1 0 0 0
346 1 1 1 0 1
347 1 1 0 0 1
348 1 0 1 0 0
349 0 0 0 1 0
350 0 0 1 1 0
351 1 1 0 0 0
352 1 0 1 0 0
354 1 0 1 0 0
355 1 0 1 0 1
356 1 1 0 1 0
359 1 0 0 0 0
360 1 1 1 0 0
361 1 0 0 0 0
362 1 1 1 0 1
365 0 1 1 1 0
366 1 1 1 1 0
367 1 1 0 1 1
368 1 0 1 1 0
369 1 1 1 0 0
370 0 0 1 1 0
371 1 1 0 0 0
372 1 0 0 0 0
373 1 1 0 0 0
374 1 0 1 0 0
375 1 1 1 0 0
376 1 1 0 1 1
377 1 1 1 0 0
378 1 1 1 1 0
381 1 0 0 1 0
382 1 0 1 1 1
383 1 1 1 1 0
384 1 0 0 0 0
385 1 0 1 0 1
386 1 0 0 0 0
387 1 0 1 0 0
388 1 0 0 0 0
389 1 0 0 0 0
390 0 0 1 0 0
391 1 1 1 0 0
392 1 0 1 1 0
393 0 1 0 1 0
394 0 0 0 1 0
395 1 0 0 0 0
396 1 0 0 0 0
397 1 0 1 0 0
398 1 0 0 0 0
399 1 0 0 0 0
401 1 1 0 0 1
402 1 1 1 1 0
403 1 0 0 0 0
404 1 0 0 1 0
406 1 1 0 1 1
408 1 0 1 1 0
410 1 1 0 1 0
413 1 1 1 1 0
414 1 0 1 1 0
415 1 1 1 0 0
416 1 0 0 0 1
417 1 1 1 1 0
418 0 0 0 0 1
419 0 0 0 1 1
420 1 1 1 0 0
421 1 0 1 0 0
423 0 0 1 0 1
424 1 1 1 0 1
425 0 1 1 0 0
426 1 1 1 0 0
427 1 1 0 0 1
428 1 0 0 0 0
429 1 1 1 0 1
430 1 0 0 0 1
432 1 0 0 0 1
433 1 1 0 0 0
434 1 0 0 0 0
435 1 0 0 0 1
436 1 1 0 0 0
437 1 1 1 1 0
438 1 1 1 1 0
439 1 0 1 0 0
440 1 0 1 1 0
441 1 0 0 0 0
442 1 1 0 0 0
443 0 0 1 0 0
445 1 1 0 0 1
446 1 1 1 0 1
447 1 0 0 1 0
448 0 1 0 0 1
449 0 0 1 0 0
450 1 0 0 0 0
451 1 0 1 0 0
452 0 1 0 0 0
453 1 1 1 1 0
456 0 1 0 1 0
457 1 1 1 0 1
458 1 0 0 0 0
459 0 0 0 1 1
460 0 1 1 0 0
461 1 0 0 0 0
462 1 1 1 0 1
463 1 1 0 0 0
464 1 0 1 0 0
466 1 1 0 0 0
467 1 0 1 0 0
468 1 1 1 1 0
469 1 0 1 0 1
471 1 1 1 0 1
472 1 1 0 0 1
473 1 0 0 0 0
474 1 1 1 1 0
476 1 1 1 0 0
477 1 1 1 1 0
478 1 1 1 0 0
480 1 1 1 0 0
481 1 1 1 0 0
482 1 0 0 0 0
483 1 0 0 0 0
484 1 0 0 1 0
485 1 1 1 1 0
486 1 1 1 0 0
487 1 0 0 0 0
488 1 1 0 0 1
490 1 1 0 0 1
491 1 0 0 1 0
492 1 1 0 0 0
494 1 1 0 0 1
496 1 0 0 0 0
497 0 0 0 0 1
498 1 0 0 1 0
499 1 0 1 0 0
500 1 0 0 0 0
502 1 0 1 0 1
503 1 0 0 0 0
504 1 1 1 0 1
505 1 1 1 0 1
507 0 0 0 1 0
508 1 0 0 1 0
509 1 1 1 0 0
510 1 0 0 0 0
511 1 0 1 0 0
512 1 1 1 0 0
513 1 1 1 0 0
514 1 0 0 0 1
515 1 1 1 1 0
516 1 1 0 1 1
518 1 0 1 1 0
519 1 0 1 0 0
520 0 0 1 1 0
521 1 0 1 0 0
522 0 0 1 0 0
523 0 0 1 0 1
524 1 1 1 1 0
525 1 0 1 0 0
526 0 0 1 0 0
527 1 1 1 1 0
528 1 1 1 1 0
529 1 1 1 0 1
530 0 1 0 0 1
532 1 1 0 0 1
533 1 0 0 0 0
534 0 1 0 1 0
537 1 0 1 0 0
538 1 0 1 0 0
539 1 1 1 0 0
540 1 1 0 0 0
542 1 0 0 0 0
544 1 1 1 1 0
545 0 0 1 0 0
546 0 0 1 0 0
547 1 1 0 1 0
549 1 1 1 1 0
550 1 1 1 1 0
554 0 0 0 0 1
555 1 1 1 0 0
556 1 1 0 1 0
557 1 1 0 0 1
558 1 0 0 0 0
561 1 0 0 0 0
562 1 1 1 0 0
563 1 1 1 0 0
565 1 1 1 0 0
566 1 1 1 0 1
567 1 1 1 1 0
568 1 1 0 0 0
569 1 0 1 0 0
570 1 1 1 0 1
571 1 1 1 0 0
573 1 0 0 1 1
574 1 0 0 0 0
575 0 0 0 1 0
576 1 1 1 0 0
577 1 0 0 0 0
578 0 1 0 0 0
579 1 1 0 0 0
581 1 0 0 0 1
582 1 0 1 0 0
583 1 0 0 0 0
584 1 0 0 0 0
585 1 0 0 0 0
586 1 0 0 0 1
587 1 0 0 0 1
589 0 1 0 0 0
590 1 0 0 0 0
592 1 0 0 0 0
593 1 1 0 0 0
594 1 1 0 1 0
595 0 1 0 1 0
596 1 1 1 0 0
597 1 1 1 0 0
599 1 1 0 0 0
602 1 1 1 0 0
603 1 0 0 0 0
606 1 1 1 1 0
609 1 1 1 1 0
612 1 1 1 1 0
613 1 1 1 0 0
614 1 1 1 0 1
617 1 1 0 0 1
619 1 1 1 1 0
620 1 1 1 1 0
622 0 1 1 0 0
623 1 0 1 0 1
624 1 0 0 0 0
625 1 1 0 1 0
626 1 0 0 0 0
628 1 0 0 0 0
629 1 0 1 1 0
630 1 0 1 0 0
631 1 1 1 0 0
632 1 0 0 0 1
633 0 0 0 1 0
634 1 1 1 1 0
635 1 0 0 0 0
636 0 0 0 0 1
637 1 0 1 0 0
638 1 1 1 0 0
639 1 0 0 0 0
640 1 1 1 1 0
643 1 1 1 1 0
645 1 1 1 1 0
649 1 1 0 0 1
650 1 1 0 0 0
651 0 0 1 1 0
652 1 1 1 0 0
653 1 0 1 0 0
655 1 1 1 0 0
656 1 0 0 0 0
657 1 1 0 0 0
658 0 0 1 1 0
659 1 1 1 0 1
660 1 1 0 0 0
661 1 1 1 0 1
662 1 0 0 0 0
663 1 0 0 0 0
664 1 0 0 0 0
665 1 0 0 1 0
666 1 1 0 1 1
667 1 0 1 0 0
668 1 1 1 1 0
669 1 0 0 0 0
671 1 0 0 0 0
672 1 1 0 0 0
673 1 0 1 1 0
674 1 0 1 0 0
675 1 1 1 0 0
677 1 1 0 0 0
678 1 1 0 0 0
679 1 0 0 0 0
680 1 0 0 0 0
681 1 0 0 0 0
682 1 0 0 0 0
683 1 0 1 0 0
684 1 1 0 0 0
685 1 0 0 0 0
686 1 0 1 1 0
687 1 1 1 0 1
688 1 0 0 0 0
689 1 1 1 0 0
690 0 0 1 0 0
691 1 1 1 0 0
692 1 0 1 0 0
693 1 1 1 0 0
694 1 1 0 0 0
695 1 0 1 0 0
697 1 1 1 0 0
698 1 0 1 0 0
700 1 1 1 0 1
702 1 1 1 1 0
703 1 1 1 0 1
704 1 0 1 1 0
705 1 1 0 1 1
706 1 1 0 0 0
707 1 0 0 0 0
708 1 1 1 0 1
709 1 1 1 1 0
710 1 0 1 0 1
711 1 1 1 0 0
714 1 0 1 1 0
715 1 1 1 1 0
716 1 1 0 1 1
717 1 0 1 1 0
718 1 1 1 0 1
719 0 1 1 0 0
720 1 1 1 1 0
721 1 1 0 0 1
722 1 1 0 0 1
724 1 0 0 0 0
725 1 1 0 0 0
726 1 1 1 1 0
728 1 0 0 0 0
729 1 1 1 0 1
730 1 0 0 1 0
731 1 1 1 0 1
732 1 1 0 0 1
734 1 0 0 0 0
735 1 1 1 1 0
736 1 0 0 0 0
739 1 1 0 0 0
740 1 0 1 1 1
742 1 0 0 0 0
743 1 0 0 0 1
744 0 1 0 0 0
745 1 1 0 0 1
746 1 0 0 0 0
747 1 1 0 0 0
748 1 1 0 1 0
749 1 0 1 0 0
750 1 1 0 1 0
751 0 1 0 0 0
752 1 1 1 0 0
753 1 0 0 0 0
754 1 1 0 1 0
755 1 0 0 1 0
756 1 1 1 0 0
760 1 1 0 0 1
761 1 1 0 0 0
762 1 1 1 0 0
763 0 0 0 1 0
764 1 1 0 1 1
765 1 0 1 0 0
766 1 1 0 0 1
767 1 1 0 0 0
768 1 1 0 0 0
769 1 0 1 0 0
770 1 0 0 0 0
771 1 1 0 0 1
772 1 0 1 0 0
773 1 1 0 1 1
774 1 1 1 0 1
775 1 1 1 0 1
776 1 0 0 1 0
777 1 0 0 0 0
778 1 1 1 0 1
779 1 0 1 0 0
780 1 0 1 1 0
782 1 1 1 1 0
783 0 0 0 0 1
784 1 1 1 0 0
785 1 0 0 0 1
786 1 1 0 1 0
787 1 1 0 0 0
788 1 1 1 1 0
789 0 0 0 0 1
790 1 1 1 0 0
791 0 1 1 1 1
793 1 1 1 1 0
795 1 1 0 0 0
796 0 0 1 0 0
798 1 1 1 0 0
799 0 0 1 0 0
800 1 1 0 0 1
801 1 1 1 0 1
802 1 1 0 0 0
803 0 1 1 0 0
804 0 1 1 1 0
805 0 0 0 1 1
806 1 1 0 0 1
807 1 0 0 1 1
808 1 0 0 0 1
809 1 0 0 0 0
810 1 0 0 0 0
811 1 1 1 0 0
812 1 1 1 0 1
813 0 1 1 0 1
814 1 0 0 0 0
815 1 1 0 0 1
817 1 1 1 1 0
818 1 1 0 0 1
819 1 1 0 0 1
820 1 0 1 0 1
821 1 0 0 0 1
822 1 1 0 0 0
823 1 0 0 0 1
825 1 0 1 0 1
826 1 0 1 0 0
829 0 1 0 0 0
830 1 0 0 0 0
831 1 0 0 1 0
832 1 1 0 1 0
833 1 0 0 0 0
834 1 0 1 0 1
835 1 1 1 0 1
836 1 1 1 1 0
837 1 1 0 0 0
838 1 1 1 1 0
839 1 1 1 1 0
840 1 1 0 1 0
841 1 0 1 0 1
842 1 0 0 0 0
844 1 1 1 1 0
845 1 0 1 0 1
846 1 1 1 0 0
847 1 0 0 0 0
848 1 0 1 0 0
849 1 1 1 0 0
851 1 1 1 0 0
852 1 0 1 0 0
853 0 0 1 0 0
854 0 1 0 0 0
856 1 1 0 1 1
857 1 0 0 0 0
858 1 0 1 0 0
859 1 1 0 0 0
860 1 1 0 0 0
861 1 0 0 0 0
862 1 0 0 0 0
863 1 0 0 1 0
865 0 0 1 0 0
866 0 1 0 0 0
867 1 0 0 0 0
869 0 0 0 0 1
870 0 1 0 1 1
873 1 1 1 0 0
874 1 0 0 1 0
875 1 0 1 0 0
876 1 1 1 1 0
877 1 0 0 0 0
878 1 1 0 0 0
879 1 1 1 0 0
880 0 0 0 1 0
881 1 0 0 0 0
883 1 0 1 1 0
884 1 1 0 1 0
885 1 1 1 0 1
886 0 0 0 1 1
887 1 0 0 0 0
888 1 1 1 0 1
889 1 1 1 1 0
890 1 1 1 0 0
891 1 0 0 0 0
893 0 0 1 0 0
894 1 1 1 0 1
895 0 0 0 1 0
896 1 1 0 1 0
897 1 1 0 0 1
898 1 0 0 0 0
899 1 0 0 0 1
900 1 0 1 0 0
901 1 0 0 1 0
902 1 0 1 0 1
903 1 1 0 0 0
904 1 1 0 0 0
905 1 1 0 1 0
906 1 1 0 0 1
908 0 1 0 0 1
909 0 1 1 1 0
910 1 1 1 0 0
911 0 0 0 1 0
912 1 1 1 0 1
913 0 0 1 1 1
914 1 1 0 0 1
915 0 0 1 1 0
916 1 1 0 1 1
918 0 1 1 0 1
919 1 1 0 0 0
921 0 0 1 1 0
922 0 0 1 1 1
923 1 0 0 0 0
924 0 0 0 1 0
925 0 0 0 0 1
927 0 0 1 0 0
929 1 1 1 0 0
930 1 0 0 0 0
932 1 0 0 0 0
933 1 1 0 1 1
934 1 1 1 1 0
935 1 1 1 0 1
936 1 0 0 0 1
937 0 1 0 0 1
939 1 1 1 0 1
940 1 0 0 0 1
941 1 1 1 0 0
942 0 1 0 0 0
943 1 1 0 0 1
944 1 1 1 0 1
945 1 1 1 0 0
947 1 1 1 0 0
948 1 0 1 1 0
949 1 0 0 0 0
950 1 1 1 0 0
951 1 0 1 0 0
954 1 0 1 0 0
956 1 1 1 1 0
960 1 1 1 1 0
961 1 1 0 1 0
962 1 1 1 1 0
963 1 1 1 1 0
964 1 1 0 1 1
965 1 1 1 0 1
966 0 1 0 1 0
967 1 0 0 0 0
968 1 0 0 0 0
970 1 0 0 0 0
971 1 0 1 0 0
972 1 1 1 0 0
973 1 1 1 0 1
974 1 1 0 1 1
975 1 0 0 0 1
976 1 1 0 0 0
977 1 1 1 0 0
978 1 1 1 0 0
981 1 0 1 0 0
982 1 1 0 0 0
983 1 0 0 0 0
985 1 1 0 0 0
986 1 0 1 0 0
987 1 1 1 0 0
989 1 0 0 1 1
990 1 1 1 1 0
992 1 1 1 1 0
993 1 0 1 0 0
994 1 0 0 1 0
995 0 1 0 0 1
997 1 1 1 1 0
998 1 1 1 1 0
999 1 1 1 0 1
1000 0 1 1 0 0
1568 1 1 1 1 0
1570 1 0 1 1 1
1571 1 1 1 1 0
1572 1 0 0 0 0
1575 1 1 1 1 0
1576 1 1 0 1 1
1580 1 1 1 1 0
1581 1 0 0 0 1
1584 1 0 1 1 0
1585 1 0 0 0 0
1586 1 1 1 1 0
1587 1 0 1 0 1
1588 1 0 0 0 0
1589 0 0 0 1 0
1592 1 1 1 1 0
1594 1 0 0 0 0
1595 1 1 1 0 0
1599 1 0 0 0 0
1601 1 0 1 0 0
1603 1 1 1 1 0
1608 1 0 1 0 0
1609 1 0 0 0 1
1610 1 1 0 0 0
1611 0 0 1 0 1
1612 1 0 0 0 0
1614 1 1 0 0 1
1616 1 0 0 0 0
1618 1 0 0 0 0
1623 1 0 0 0 0
1628 0 0 1 0 0
1629 1 0 1 0 0
1631 1 1 0 1 1
1632 1 1 1 0 0
1633 1 0 1 0 0
1634 1 1 1 0 1
1635 0 0 0 1 1
1636 1 0 0 0 0
1641 1 0 0 0 0
1642 1 1 1 1 0
1643 1 1 0 0 1
1644 1 0 1 0 0
1645 1 0 0 0 0
1646 1 1 0 0 0
1647 1 1 1 0 1
1649 1 0 0 0 0
1650 1 1 0 0 0
1652 1 1 0 0 0
1657 0 1 0 0 0
1659 1 1 0 1 0
1663 1 1 1 0 0
1664 1 1 1 1 0
1665 1 0 1 1 0
1667 1 1 0 1 0
1668 1 0 1 0 1
1670 1 1 0 0 1
1672 1 1 1 0 0
1675 1 1 1 0 0
1676 1 1 1 1 0
1677 1 1 1 1 0
1681 1 1 0 0 0
1682 1 1 1 1 0
1687 1 0 0 0 0
1688 1 1 1 1 0
1689 1 1 1 0 1
1690 1 1 1 0 1
1691 1 1 0 0 1
1694 1 1 0 1 0
1695 0 0 0 1 0
1698 1 0 1 1 0
1699 1 0 0 1 0
1700 1 0 0 0 0
1701 1 1 1 0 0
1704 1 1 0 0 1
1705 1 0 0 0 0
1706 1 0 0 0 0
1707 0 1 0 1 0
1708 1 0 0 1 0
1709 1 0 1 0 1
1712 1 0 1 0 0
1714 1 1 0 0 1
1715 1 1 1 0 1
1716 1 0 1 1 1
1718 1 1 0 0 1
1726 1 1 1 1 0
1728 1 0 0 0 0
1729 1 1 0 0 0
1735 1 1 1 0 1
1736 1 0 0 0 0
1738 1 1 0 1 0
1740 1 0 0 0 1
1741 1 1 0 0 0
1742 1 1 0 0 0
1743 1 1 0 0 0
1748 1 1 0 0 0
1751 1 1 0 0 0
1752 1 0 0 0 0
1753 0 0 0 1 0
1756 1 1 0 0 0
1759 1 1 0 1 0
1760 1 0 0 0 0
1762 1 1 1 0 0
1763 1 1 0 0 0
1766 1 0 0 1 0
1768 1 1 0 0 0
1772 1 1 0 0 0
1773 1 0 0 1 1
1775 1 0 0 1 0
1776 1 1 1 0 0
1778 1 1 0 0 1
1779 1 0 1 0 0
1780 1 0 0 1 0
1782 1 1 0 0 0
1784 1 0 1 0 0
1786 1 1 0 0 0
1790 1 0 0 0 1
1791 1 1 1 0 1
1792 1 0 1 1 1
1795 1 0 0 0 0
1799 1 1 1 0 0
1802 1 1 1 0 0
1803 1 0 1 0 0
1804 1 0 0 0 0
1807 1 0 0 0 0
1808 1 0 1 0 0
1809 1 0 1 0 0
1810 1 1 1 0 0
1812 1 0 0 0 0
1814 1 1 1 1 0
1815 0 0 1 0 1
1816 1 0 0 0 1
1818 1 1 1 0 0
1822 1 0 0 0 1
1823 1 1 1 0 1
1825 1 0 1 0 1
1827 1 0 1 0 0
1833 1 1 1 1 0
1834 1 0 0 0 1
1835 1 1 1 0 0
1836 1 0 0 0 0
1837 0 0 1 0 0
1839 0 0 0 1 0
1840 1 1 0 0 1
1841 0 0 0 1 0
1842 1 1 1 1 0
1843 1 0 1 0 0
1846 1 0 0 0 1
1847 1 1 0 1 1
1848 1 0 1 0 0
1852 0 0 0 1 1
1853 1 1 1 0 1
1854 1 0 0 0 0
1855 1 1 0 0 0
1857 1 0 0 0 0
1858 1 1 0 0 0
1861 1 0 1 0 0
1862 1 0 0 0 0
1864 1 0 0 0 0
1865 1 1 0 1 1
1866 1 0 1 0 0
1867 1 0 0 1 0
1868 1 0 1 0 0
1870 1 0 0 0 1
1871 1 0 0 0 0
1872 1 0 0 0 0
1873 1 0 0 0 1
1874 1 1 1 1 0
1876 1 0 0 0 0
1877 1 1 1 1 0
1878 0 1 0 0 1
1879 1 1 0 1 0
1881 1 1 1 1 0
1883 1 0 1 0 0
1887 0 0 1 0 0
1888 1 0 1 0 0
1890 1 0 0 1 0
1891 1 1 1 0 0
1893 1 1 0 0 0
1895 1 1 0 0 0
1896 1 0 1 1 0
1898 1 0 1 1 0
1899 1 0 0 0 1
1900 0 0 0 1 0
1902 1 0 0 0 0
1904 1 1 0 1 0
1905 1 1 1 0 0
1906 1 0 0 0 1
1908 1 1 0 0 0
1909 1 1 0 0 1
1910 0 1 0 1 0
1916 1 1 0 0 0
1917 1 0 0 0 1
1918 0 0 0 1 0
1920 1 1 0 1 0
1921 1 0 0 1 0
1922 0 1 0 0 1
1924 1 1 1 0 0
1925 0 0 1 0 0
