"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Ysub"	"RTsub"	"Ytot"	"RTtot"
249	"Male"	"NL"	13	"4"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	14	"4"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	15	"4"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	18	"5"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
249	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
249	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
250	"Unknown"	"NL"	1	"1"	0	110	2	218	19	766
250	"Unknown"	"NL"	2	"1"	1	47	4	205	19	766
250	"Unknown"	"NL"	3	"1"	1	24	4	93	19	766
250	"Unknown"	"NL"	4	"1"	0	37	4	145	19	766
250	"Unknown"	"NL"	5	"2"	1	63	4	105	19	766
250	"Unknown"	"NL"	6	"2"	1	37	1	0	19	766
250	"Unknown"	"NL"	7	"2"	1	44	NA	NA	NA	NA
250	"Unknown"	"NL"	8	"2"	1	61	NA	NA	NA	NA
250	"Unknown"	"NL"	9	"3"	1	46	NA	NA	NA	NA
250	"Unknown"	"NL"	10	"3"	1	18	NA	NA	NA	NA
250	"Unknown"	"NL"	11	"3"	1	16	NA	NA	NA	NA
250	"Unknown"	"NL"	12	"3"	1	13	NA	NA	NA	NA
250	"Unknown"	"NL"	13	"4"	1	64	NA	NA	NA	NA
250	"Unknown"	"NL"	14	"4"	1	54	NA	NA	NA	NA
250	"Unknown"	"NL"	15	"4"	1	19	NA	NA	NA	NA
250	"Unknown"	"NL"	16	"4"	1	8	NA	NA	NA	NA
250	"Unknown"	"NL"	17	"5"	1	53	NA	NA	NA	NA
250	"Unknown"	"NL"	18	"5"	1	31	NA	NA	NA	NA
250	"Unknown"	"NL"	19	"5"	1	21	NA	NA	NA	NA
250	"Unknown"	"NL"	20	"5"	1	0	NA	NA	NA	NA
250	"Unknown"	"NL"	21	"6"	1	0	NA	NA	NA	NA
251	"Unknown"	"NL"	1	"1"	0	56	1	133	11	556
251	"Unknown"	"NL"	2	"1"	0	35	3	147	11	556
251	"Unknown"	"NL"	3	"1"	1	18	1	81	11	556
251	"Unknown"	"NL"	4	"1"	0	24	3	110	11	556
251	"Unknown"	"NL"	5	"2"	1	84	2	85	11	556
251	"Unknown"	"NL"	6	"2"	0	31	1	0	11	556
251	"Unknown"	"NL"	7	"2"	1	15	NA	NA	NA	NA
251	"Unknown"	"NL"	8	"2"	1	17	NA	NA	NA	NA
251	"Unknown"	"NL"	9	"3"	0	40	NA	NA	NA	NA
251	"Unknown"	"NL"	10	"3"	1	14	NA	NA	NA	NA
251	"Unknown"	"NL"	11	"3"	0	12	NA	NA	NA	NA
251	"Unknown"	"NL"	12	"3"	0	15	NA	NA	NA	NA
251	"Unknown"	"NL"	13	"4"	1	59	NA	NA	NA	NA
251	"Unknown"	"NL"	14	"4"	0	29	NA	NA	NA	NA
251	"Unknown"	"NL"	15	"4"	1	11	NA	NA	NA	NA
251	"Unknown"	"NL"	16	"4"	1	11	NA	NA	NA	NA
251	"Unknown"	"NL"	17	"5"	1	45	NA	NA	NA	NA
251	"Unknown"	"NL"	18	"5"	0	14	NA	NA	NA	NA
251	"Unknown"	"NL"	19	"5"	0	14	NA	NA	NA	NA
251	"Unknown"	"NL"	20	"5"	1	12	NA	NA	NA	NA
251	"Unknown"	"NL"	21	"6"	1	0	NA	NA	NA	NA
252	"Male"	"NL"	1	"1"	0	104	1	195	6	627
252	"Male"	"NL"	2	"1"	1	46	2	182	6	627
252	"Male"	"NL"	3	"1"	0	24	1	135	6	627
252	"Male"	"NL"	4	"1"	0	21	2	115	6	627
252	"Male"	"NL"	5	"2"	0	56	0	0	6	627
252	"Male"	"NL"	6	"2"	0	62	0	0	6	627
252	"Male"	"NL"	7	"2"	1	17	NA	NA	NA	NA
252	"Male"	"NL"	8	"2"	1	47	NA	NA	NA	NA
252	"Male"	"NL"	9	"3"	0	29	NA	NA	NA	NA
252	"Male"	"NL"	10	"3"	0	24	NA	NA	NA	NA
252	"Male"	"NL"	11	"3"	0	26	NA	NA	NA	NA
252	"Male"	"NL"	12	"3"	1	56	NA	NA	NA	NA
252	"Male"	"NL"	13	"4"	0	20	NA	NA	NA	NA
252	"Male"	"NL"	14	"4"	1	59	NA	NA	NA	NA
252	"Male"	"NL"	15	"4"	1	36	NA	NA	NA	NA
252	"Male"	"NL"	16	"4"	0	0	NA	NA	NA	NA
252	"Male"	"NL"	17	"5"	0	0	NA	NA	NA	NA
252	"Male"	"NL"	18	"5"	0	0	NA	NA	NA	NA
252	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
252	"Male"	"NL"	20	"5"	0	0	NA	NA	NA	NA
252	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
253	"Female"	"NL"	1	"1"	0	32	1	91	13	509
253	"Female"	"NL"	2	"1"	1	19	4	135	13	509
253	"Female"	"NL"	3	"1"	0	14	3	66	13	509
253	"Female"	"NL"	4	"1"	0	26	3	109	13	509
253	"Female"	"NL"	5	"2"	1	34	2	108	13	509
253	"Female"	"NL"	6	"2"	1	33	0	0	13	509
253	"Female"	"NL"	7	"2"	1	41	NA	NA	NA	NA
253	"Female"	"NL"	8	"2"	1	27	NA	NA	NA	NA
253	"Female"	"NL"	9	"3"	0	22	NA	NA	NA	NA
253	"Female"	"NL"	10	"3"	1	15	NA	NA	NA	NA
253	"Female"	"NL"	11	"3"	1	15	NA	NA	NA	NA
253	"Female"	"NL"	12	"3"	1	14	NA	NA	NA	NA
253	"Female"	"NL"	13	"4"	1	38	NA	NA	NA	NA
253	"Female"	"NL"	14	"4"	1	25	NA	NA	NA	NA
253	"Female"	"NL"	15	"4"	0	24	NA	NA	NA	NA
253	"Female"	"NL"	16	"4"	1	22	NA	NA	NA	NA
253	"Female"	"NL"	17	"5"	1	30	NA	NA	NA	NA
253	"Female"	"NL"	18	"5"	0	19	NA	NA	NA	NA
253	"Female"	"NL"	19	"5"	0	14	NA	NA	NA	NA
253	"Female"	"NL"	20	"5"	1	45	NA	NA	NA	NA
253	"Female"	"NL"	21	"6"	0	0	NA	NA	NA	NA
254	"Male"	"NL"	1	"1"	0	72	2	167	10	749
254	"Male"	"NL"	2	"1"	1	41	3	148	10	749
254	"Male"	"NL"	3	"1"	1	31	1	158	10	749
254	"Male"	"NL"	4	"1"	0	23	1	150	10	749
254	"Male"	"NL"	5	"2"	0	76	2	126	10	749
254	"Male"	"NL"	6	"2"	1	31	1	0	10	749
254	"Male"	"NL"	7	"2"	1	14	NA	NA	NA	NA
254	"Male"	"NL"	8	"2"	1	27	NA	NA	NA	NA
254	"Male"	"NL"	9	"3"	0	54	NA	NA	NA	NA
254	"Male"	"NL"	10	"3"	1	52	NA	NA	NA	NA
254	"Male"	"NL"	11	"3"	0	31	NA	NA	NA	NA
254	"Male"	"NL"	12	"3"	0	21	NA	NA	NA	NA
254	"Male"	"NL"	13	"4"	0	26	NA	NA	NA	NA
254	"Male"	"NL"	14	"4"	1	61	NA	NA	NA	NA
254	"Male"	"NL"	15	"4"	0	23	NA	NA	NA	NA
254	"Male"	"NL"	16	"4"	0	40	NA	NA	NA	NA
254	"Male"	"NL"	17	"5"	1	63	NA	NA	NA	NA
254	"Male"	"NL"	18	"5"	0	23	NA	NA	NA	NA
254	"Male"	"NL"	19	"5"	0	34	NA	NA	NA	NA
254	"Male"	"NL"	20	"5"	1	6	NA	NA	NA	NA
254	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
255	"Unknown"	"NL"	1	"1"	0	105	0	143	5	596
255	"Unknown"	"NL"	2	"1"	0	12	1	191	5	596
255	"Unknown"	"NL"	3	"1"	0	11	2	86	5	596
255	"Unknown"	"NL"	4	"1"	0	15	2	176	5	596
255	"Unknown"	"NL"	5	"2"	0	138	0	0	5	596
255	"Unknown"	"NL"	6	"2"	0	28	0	0	5	596
255	"Unknown"	"NL"	7	"2"	1	12	NA	NA	NA	NA
255	"Unknown"	"NL"	8	"2"	0	13	NA	NA	NA	NA
255	"Unknown"	"NL"	9	"3"	1	63	NA	NA	NA	NA
255	"Unknown"	"NL"	10	"3"	0	9	NA	NA	NA	NA
255	"Unknown"	"NL"	11	"3"	0	7	NA	NA	NA	NA
255	"Unknown"	"NL"	12	"3"	1	7	NA	NA	NA	NA
255	"Unknown"	"NL"	13	"4"	1	104	NA	NA	NA	NA
255	"Unknown"	"NL"	14	"4"	1	60	NA	NA	NA	NA
255	"Unknown"	"NL"	15	"4"	0	12	NA	NA	NA	NA
255	"Unknown"	"NL"	16	"4"	0	0	NA	NA	NA	NA
255	"Unknown"	"NL"	17	"5"	0	0	NA	NA	NA	NA
255	"Unknown"	"NL"	18	"5"	0	0	NA	NA	NA	NA
255	"Unknown"	"NL"	19	"5"	0	0	NA	NA	NA	NA
255	"Unknown"	"NL"	20	"5"	0	0	NA	NA	NA	NA
255	"Unknown"	"NL"	21	"6"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	1	"1"	0	80	0	286	3	732
256	"Male"	"NL"	2	"1"	0	36	1	278	3	732
256	"Male"	"NL"	3	"1"	0	75	0	168	3	732
256	"Male"	"NL"	4	"1"	0	95	1	0	3	732
256	"Male"	"NL"	5	"2"	0	86	1	0	3	732
256	"Male"	"NL"	6	"2"	0	37	0	0	3	732
256	"Male"	"NL"	7	"2"	1	60	NA	NA	NA	NA
256	"Male"	"NL"	8	"2"	0	95	NA	NA	NA	NA
256	"Male"	"NL"	9	"3"	0	51	NA	NA	NA	NA
256	"Male"	"NL"	10	"3"	0	68	NA	NA	NA	NA
256	"Male"	"NL"	11	"3"	0	20	NA	NA	NA	NA
256	"Male"	"NL"	12	"3"	0	29	NA	NA	NA	NA
256	"Male"	"NL"	13	"4"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	14	"4"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	15	"4"	1	0	NA	NA	NA	NA
256	"Male"	"NL"	16	"4"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	17	"5"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	18	"5"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
256	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
256	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
257	"Male"	"NL"	1	"1"	1	59	2	119	17	601
257	"Male"	"NL"	2	"1"	1	30	4	192	17	601
257	"Male"	"NL"	3	"1"	0	11	3	101	17	601
257	"Male"	"NL"	4	"1"	0	19	4	189	17	601
257	"Male"	"NL"	5	"2"	1	57	4	0	17	601
257	"Male"	"NL"	6	"2"	1	61	0	0	17	601
257	"Male"	"NL"	7	"2"	1	43	NA	NA	NA	NA
257	"Male"	"NL"	8	"2"	1	31	NA	NA	NA	NA
257	"Male"	"NL"	9	"3"	1	27	NA	NA	NA	NA
257	"Male"	"NL"	10	"3"	1	50	NA	NA	NA	NA
257	"Male"	"NL"	11	"3"	0	7	NA	NA	NA	NA
257	"Male"	"NL"	12	"3"	1	17	NA	NA	NA	NA
257	"Male"	"NL"	13	"4"	1	83	NA	NA	NA	NA
257	"Male"	"NL"	14	"4"	1	74	NA	NA	NA	NA
257	"Male"	"NL"	15	"4"	1	21	NA	NA	NA	NA
257	"Male"	"NL"	16	"4"	1	11	NA	NA	NA	NA
257	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
257	"Male"	"NL"	18	"5"	1	0	NA	NA	NA	NA
257	"Male"	"NL"	19	"5"	1	0	NA	NA	NA	NA
257	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
257	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
258	"Male"	"NL"	1	"1"	0	96	0	126	8	690
258	"Male"	"NL"	2	"1"	0	14	1	135	8	690
258	"Male"	"NL"	3	"1"	0	7	2	75	8	690
258	"Male"	"NL"	4	"1"	0	9	3	201	8	690
258	"Male"	"NL"	5	"2"	0	55	2	153	8	690
258	"Male"	"NL"	6	"2"	0	21	0	0	8	690
258	"Male"	"NL"	7	"2"	1	45	NA	NA	NA	NA
258	"Male"	"NL"	8	"2"	0	14	NA	NA	NA	NA
258	"Male"	"NL"	9	"3"	1	46	NA	NA	NA	NA
258	"Male"	"NL"	10	"3"	0	7	NA	NA	NA	NA
258	"Male"	"NL"	11	"3"	0	9	NA	NA	NA	NA
258	"Male"	"NL"	12	"3"	1	13	NA	NA	NA	NA
258	"Male"	"NL"	13	"4"	0	84	NA	NA	NA	NA
258	"Male"	"NL"	14	"4"	1	92	NA	NA	NA	NA
258	"Male"	"NL"	15	"4"	1	17	NA	NA	NA	NA
258	"Male"	"NL"	16	"4"	1	8	NA	NA	NA	NA
258	"Male"	"NL"	17	"5"	0	71	NA	NA	NA	NA
258	"Male"	"NL"	18	"5"	1	40	NA	NA	NA	NA
258	"Male"	"NL"	19	"5"	0	42	NA	NA	NA	NA
258	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
258	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
259	"Male"	"FR"	1	"1"	1	113	4	218	21	517
259	"Male"	"FR"	2	"1"	1	24	4	207	21	517
259	"Male"	"FR"	3	"1"	1	38	4	92	21	517
259	"Male"	"FR"	4	"1"	1	43	4	0	21	517
259	"Male"	"FR"	5	"2"	1	81	4	0	21	517
259	"Male"	"FR"	6	"2"	1	69	1	0	21	517
259	"Male"	"FR"	7	"2"	1	22	NA	NA	NA	NA
259	"Male"	"FR"	8	"2"	1	35	NA	NA	NA	NA
259	"Male"	"FR"	9	"3"	1	38	NA	NA	NA	NA
259	"Male"	"FR"	10	"3"	1	19	NA	NA	NA	NA
259	"Male"	"FR"	11	"3"	1	9	NA	NA	NA	NA
259	"Male"	"FR"	12	"3"	1	26	NA	NA	NA	NA
259	"Male"	"FR"	13	"4"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	14	"4"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	15	"4"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	16	"4"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	17	"5"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	18	"5"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	19	"5"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
259	"Male"	"FR"	21	"6"	1	0	NA	NA	NA	NA
260	"Female"	"NL"	1	"1"	0	61	0	145	10	536
260	"Female"	"NL"	2	"1"	0	38	3	180	10	536
260	"Female"	"NL"	3	"1"	0	27	2	128	10	536
260	"Female"	"NL"	4	"1"	0	19	2	83	10	536
260	"Female"	"NL"	5	"2"	1	51	2	0	10	536
260	"Female"	"NL"	6	"2"	0	39	1	0	10	536
260	"Female"	"NL"	7	"2"	1	36	NA	NA	NA	NA
260	"Female"	"NL"	8	"2"	1	54	NA	NA	NA	NA
260	"Female"	"NL"	9	"3"	0	57	NA	NA	NA	NA
260	"Female"	"NL"	10	"3"	1	47	NA	NA	NA	NA
260	"Female"	"NL"	11	"3"	0	10	NA	NA	NA	NA
260	"Female"	"NL"	12	"3"	1	14	NA	NA	NA	NA
260	"Female"	"NL"	13	"4"	1	0	NA	NA	NA	NA
260	"Female"	"NL"	14	"4"	0	31	NA	NA	NA	NA
260	"Female"	"NL"	15	"4"	0	52	NA	NA	NA	NA
260	"Female"	"NL"	16	"4"	1	0	NA	NA	NA	NA
260	"Female"	"NL"	17	"5"	1	0	NA	NA	NA	NA
260	"Female"	"NL"	18	"5"	0	0	NA	NA	NA	NA
260	"Female"	"NL"	19	"5"	0	0	NA	NA	NA	NA
260	"Female"	"NL"	20	"5"	1	0	NA	NA	NA	NA
260	"Female"	"NL"	21	"6"	1	0	NA	NA	NA	NA
261	"Male"	"NL"	1	"1"	0	32	2	106	16	717
261	"Male"	"NL"	2	"1"	1	32	3	109	16	717
261	"Male"	"NL"	3	"1"	1	19	2	97	16	717
261	"Male"	"NL"	4	"1"	0	23	4	229	16	717
261	"Male"	"NL"	5	"2"	1	61	4	176	16	717
261	"Male"	"NL"	6	"2"	1	18	1	0	16	717
261	"Male"	"NL"	7	"2"	1	10	NA	NA	NA	NA
261	"Male"	"NL"	8	"2"	0	20	NA	NA	NA	NA
261	"Male"	"NL"	9	"3"	0	36	NA	NA	NA	NA
261	"Male"	"NL"	10	"3"	1	40	NA	NA	NA	NA
261	"Male"	"NL"	11	"3"	0	9	NA	NA	NA	NA
261	"Male"	"NL"	12	"3"	1	12	NA	NA	NA	NA
261	"Male"	"NL"	13	"4"	1	124	NA	NA	NA	NA
261	"Male"	"NL"	14	"4"	1	36	NA	NA	NA	NA
261	"Male"	"NL"	15	"4"	1	23	NA	NA	NA	NA
261	"Male"	"NL"	16	"4"	1	46	NA	NA	NA	NA
261	"Male"	"NL"	17	"5"	1	98	NA	NA	NA	NA
261	"Male"	"NL"	18	"5"	1	14	NA	NA	NA	NA
261	"Male"	"NL"	19	"5"	1	19	NA	NA	NA	NA
261	"Male"	"NL"	20	"5"	1	45	NA	NA	NA	NA
261	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
262	"Male"	"FR"	1	"1"	0	24	0	87	11	614
262	"Male"	"FR"	2	"1"	0	42	1	79	11	614
262	"Male"	"FR"	3	"1"	0	12	3	74	11	614
262	"Male"	"FR"	4	"1"	0	9	4	206	11	614
262	"Male"	"FR"	5	"2"	0	32	3	168	11	614
262	"Male"	"FR"	6	"2"	0	14	0	0	11	614
262	"Male"	"FR"	7	"2"	1	25	NA	NA	NA	NA
262	"Male"	"FR"	8	"2"	0	8	NA	NA	NA	NA
262	"Male"	"FR"	9	"3"	1	19	NA	NA	NA	NA
262	"Male"	"FR"	10	"3"	1	27	NA	NA	NA	NA
262	"Male"	"FR"	11	"3"	0	20	NA	NA	NA	NA
262	"Male"	"FR"	12	"3"	1	8	NA	NA	NA	NA
262	"Male"	"FR"	13	"4"	1	55	NA	NA	NA	NA
262	"Male"	"FR"	14	"4"	1	72	NA	NA	NA	NA
262	"Male"	"FR"	15	"4"	1	66	NA	NA	NA	NA
262	"Male"	"FR"	16	"4"	1	13	NA	NA	NA	NA
262	"Male"	"FR"	17	"5"	1	91	NA	NA	NA	NA
262	"Male"	"FR"	18	"5"	1	31	NA	NA	NA	NA
262	"Male"	"FR"	19	"5"	0	23	NA	NA	NA	NA
262	"Male"	"FR"	20	"5"	1	23	NA	NA	NA	NA
262	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
263	"Male"	"NL"	1	"1"	0	43	2	152	16	507
263	"Male"	"NL"	2	"1"	1	39	3	184	16	507
263	"Male"	"NL"	3	"1"	1	21	3	138	16	507
263	"Male"	"NL"	4	"1"	0	49	4	33	16	507
263	"Male"	"NL"	5	"2"	0	73	3	0	16	507
263	"Male"	"NL"	6	"2"	1	48	1	0	16	507
263	"Male"	"NL"	7	"2"	1	19	NA	NA	NA	NA
263	"Male"	"NL"	8	"2"	1	44	NA	NA	NA	NA
263	"Male"	"NL"	9	"3"	1	26	NA	NA	NA	NA
263	"Male"	"NL"	10	"3"	1	63	NA	NA	NA	NA
263	"Male"	"NL"	11	"3"	0	31	NA	NA	NA	NA
263	"Male"	"NL"	12	"3"	1	18	NA	NA	NA	NA
263	"Male"	"NL"	13	"4"	1	0	NA	NA	NA	NA
263	"Male"	"NL"	14	"4"	1	0	NA	NA	NA	NA
263	"Male"	"NL"	15	"4"	1	33	NA	NA	NA	NA
263	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
263	"Male"	"NL"	17	"5"	1	0	NA	NA	NA	NA
263	"Male"	"NL"	18	"5"	1	0	NA	NA	NA	NA
263	"Male"	"NL"	19	"5"	0	0	NA	NA	NA	NA
263	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
263	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
264	"Female"	"NL"	1	"1"	0	146	0	255	4	708
264	"Female"	"NL"	2	"1"	0	47	1	319	4	708
264	"Female"	"NL"	3	"1"	0	28	1	134	4	708
264	"Female"	"NL"	4	"1"	0	34	1	0	4	708
264	"Female"	"NL"	5	"2"	0	170	0	0	4	708
264	"Female"	"NL"	6	"2"	0	58	1	0	4	708
264	"Female"	"NL"	7	"2"	1	57	NA	NA	NA	NA
264	"Female"	"NL"	8	"2"	0	34	NA	NA	NA	NA
264	"Female"	"NL"	9	"3"	0	76	NA	NA	NA	NA
264	"Female"	"NL"	10	"3"	1	9	NA	NA	NA	NA
264	"Female"	"NL"	11	"3"	0	28	NA	NA	NA	NA
264	"Female"	"NL"	12	"3"	0	21	NA	NA	NA	NA
264	"Female"	"NL"	13	"4"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	14	"4"	1	0	NA	NA	NA	NA
264	"Female"	"NL"	15	"4"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	16	"4"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	17	"5"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	18	"5"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	19	"5"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	20	"5"	0	0	NA	NA	NA	NA
264	"Female"	"NL"	21	"6"	1	0	NA	NA	NA	NA
265	"Female"	"NL"	1	"1"	0	62	1	164	15	515
265	"Female"	"NL"	2	"1"	1	43	3	158	15	515
265	"Female"	"NL"	3	"1"	0	25	3	80	15	515
265	"Female"	"NL"	4	"1"	0	34	3	113	15	515
265	"Female"	"NL"	5	"2"	1	109	4	0	15	515
265	"Female"	"NL"	6	"2"	0	13	1	0	15	515
265	"Female"	"NL"	7	"2"	1	13	NA	NA	NA	NA
265	"Female"	"NL"	8	"2"	1	23	NA	NA	NA	NA
265	"Female"	"NL"	9	"3"	1	49	NA	NA	NA	NA
265	"Female"	"NL"	10	"3"	1	12	NA	NA	NA	NA
265	"Female"	"NL"	11	"3"	0	7	NA	NA	NA	NA
265	"Female"	"NL"	12	"3"	1	12	NA	NA	NA	NA
265	"Female"	"NL"	13	"4"	0	29	NA	NA	NA	NA
265	"Female"	"NL"	14	"4"	1	72	NA	NA	NA	NA
265	"Female"	"NL"	15	"4"	1	12	NA	NA	NA	NA
265	"Female"	"NL"	16	"4"	1	0	NA	NA	NA	NA
265	"Female"	"NL"	17	"5"	1	0	NA	NA	NA	NA
265	"Female"	"NL"	18	"5"	1	0	NA	NA	NA	NA
265	"Female"	"NL"	19	"5"	1	0	NA	NA	NA	NA
265	"Female"	"NL"	20	"5"	1	0	NA	NA	NA	NA
265	"Female"	"NL"	21	"6"	1	0	NA	NA	NA	NA
266	"Male"	"NL"	1	"1"	0	35	1	177	8	722
266	"Male"	"NL"	2	"1"	1	72	1	138	8	722
266	"Male"	"NL"	3	"1"	0	28	2	145	8	722
266	"Male"	"NL"	4	"1"	0	42	2	126	8	722
266	"Male"	"NL"	5	"2"	0	34	2	136	8	722
266	"Male"	"NL"	6	"2"	0	34	0	0	8	722
266	"Male"	"NL"	7	"2"	1	46	NA	NA	NA	NA
266	"Male"	"NL"	8	"2"	0	24	NA	NA	NA	NA
266	"Male"	"NL"	9	"3"	1	73	NA	NA	NA	NA
266	"Male"	"NL"	10	"3"	0	37	NA	NA	NA	NA
266	"Male"	"NL"	11	"3"	0	20	NA	NA	NA	NA
266	"Male"	"NL"	12	"3"	1	15	NA	NA	NA	NA
266	"Male"	"NL"	13	"4"	0	42	NA	NA	NA	NA
266	"Male"	"NL"	14	"4"	1	21	NA	NA	NA	NA
266	"Male"	"NL"	15	"4"	1	32	NA	NA	NA	NA
266	"Male"	"NL"	16	"4"	0	31	NA	NA	NA	NA
266	"Male"	"NL"	17	"5"	1	46	NA	NA	NA	NA
266	"Male"	"NL"	18	"5"	0	25	NA	NA	NA	NA
266	"Male"	"NL"	19	"5"	0	29	NA	NA	NA	NA
266	"Male"	"NL"	20	"5"	1	36	NA	NA	NA	NA
266	"Male"	"NL"	21	"6"	0	0	NA	NA	NA	NA
267	"Male"	"FR"	1	"1"	0	109	1	233	9	529
267	"Male"	"FR"	2	"1"	1	37	2	146	9	529
267	"Male"	"FR"	3	"1"	0	62	1	150	9	529
267	"Male"	"FR"	4	"1"	0	25	3	0	9	529
267	"Male"	"FR"	5	"2"	1	31	2	0	9	529
267	"Male"	"FR"	6	"2"	0	56	0	0	9	529
267	"Male"	"FR"	7	"2"	1	29	NA	NA	NA	NA
267	"Male"	"FR"	8	"2"	0	30	NA	NA	NA	NA
267	"Male"	"FR"	9	"3"	0	43	NA	NA	NA	NA
267	"Male"	"FR"	10	"3"	0	48	NA	NA	NA	NA
267	"Male"	"FR"	11	"3"	0	30	NA	NA	NA	NA
267	"Male"	"FR"	12	"3"	1	29	NA	NA	NA	NA
267	"Male"	"FR"	13	"4"	0	0	NA	NA	NA	NA
267	"Male"	"FR"	14	"4"	1	0	NA	NA	NA	NA
267	"Male"	"FR"	15	"4"	1	0	NA	NA	NA	NA
267	"Male"	"FR"	16	"4"	1	0	NA	NA	NA	NA
267	"Male"	"FR"	17	"5"	0	0	NA	NA	NA	NA
267	"Male"	"FR"	18	"5"	1	0	NA	NA	NA	NA
267	"Male"	"FR"	19	"5"	0	0	NA	NA	NA	NA
267	"Male"	"FR"	20	"5"	1	0	NA	NA	NA	NA
267	"Male"	"FR"	21	"6"	0	0	NA	NA	NA	NA
268	"Male"	"NL"	1	"1"	0	344	2	379	16	700
268	"Male"	"NL"	2	"1"	1	15	3	189	16	700
268	"Male"	"NL"	3	"1"	0	11	4	94	16	700
268	"Male"	"NL"	4	"1"	1	9	4	38	16	700
268	"Male"	"NL"	5	"2"	0	125	2	0	16	700
268	"Male"	"NL"	6	"2"	1	12	1	0	16	700
268	"Male"	"NL"	7	"2"	1	33	NA	NA	NA	NA
268	"Male"	"NL"	8	"2"	1	19	NA	NA	NA	NA
268	"Male"	"NL"	9	"3"	1	66	NA	NA	NA	NA
268	"Male"	"NL"	10	"3"	1	10	NA	NA	NA	NA
268	"Male"	"NL"	11	"3"	1	9	NA	NA	NA	NA
268	"Male"	"NL"	12	"3"	1	9	NA	NA	NA	NA
268	"Male"	"NL"	13	"4"	1	0	NA	NA	NA	NA
268	"Male"	"NL"	14	"4"	1	28	NA	NA	NA	NA
268	"Male"	"NL"	15	"4"	1	10	NA	NA	NA	NA
268	"Male"	"NL"	16	"4"	1	0	NA	NA	NA	NA
268	"Male"	"NL"	17	"5"	0	0	NA	NA	NA	NA
268	"Male"	"NL"	18	"5"	0	0	NA	NA	NA	NA
268	"Male"	"NL"	19	"5"	1	0	NA	NA	NA	NA
268	"Male"	"NL"	20	"5"	1	0	NA	NA	NA	NA
268	"Male"	"NL"	21	"6"	1	0	NA	NA	NA	NA
269	"Male"	"FR"	1	"1"	0	86	0	154	4	703
269	"Male"	"FR"	2	"1"	0	37	2	141	4	703
269	"Male"	"FR"	3	"1"	0	9	0	85	4	703
269	"Male"	"FR"	4	"1"	0	22	1	159	4	703
269	"Male"	"FR"	5	"2"	1	103	1	164	4	703
269	"Male"	"FR"	6	"2"	0	17	0	0	4	703
269	"Male"	"FR"	7	"2"	1	9	NA	NA	NA	NA
269	"Male"	"FR"	8	"2"	0	12	NA	NA	NA	NA
269	"Male"	"FR"	9	"3"	0	47	NA	NA	NA	NA
269	"Male"	"FR"	10	"3"	0	10	NA	NA	NA	NA
269	"Male"	"FR"	11	"3"	0	15	NA	NA	NA	NA
269	"Male"	"FR"	12	"3"	0	13	NA	NA	NA	NA
