"ID"	 "Gender"	 "Language"	 "Problem"	 "item"	 "Y"	 "RT"	 "Y.sub"	 "RT.sub"	 "Y.tot"	 "RT.tot"
36	 "Male"	 "NL"	 3	 11	 0	 27	 2	 106	 9	 624
36	 "Male"	 "NL"	 3	 12	 0	 30	 2	 106	 9	 624
36	 "Male"	 "NL"	 4	 13	 1	 42	 3	 119	 9	 624
36	 "Male"	 "NL"	 4	 14	 1	 77	 3	 119	 9	 624
36	 "Male"	 "NL"	 4	 15	 1	 0	 3	 119	 9	 624
36	 "Male"	 "NL"	 4	 16	 0	 0	 3	 119	 9	 624
36	 "Male"	 "NL"	 5	 17	 1	 0	 1	 0	 9	 624
36	 "Male"	 "NL"	 5	 18	 0	 0	 1	 0	 9	 624
36	 "Male"	 "NL"	 5	 19	 0	 0	 1	 0	 9	 624
36	 "Male"	 "NL"	 5	 20	 0	 0	 1	 0	 9	 624
36	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 9	 624
360	 "Female"	 "NL"	 1	 1	 1	 163	 2	 423	 17	 852
360	 "Female"	 "NL"	 1	 2	 1	 120	 2	 423	 17	 852
360	 "Female"	 "NL"	 1	 3	 1	 71	 2	 423	 17	 852
360	 "Female"	 "NL"	 1	 4	 1	 69	 2	 423	 17	 852
360	 "Female"	 "NL"	 2	 5	 1	 80	 4	 191	 17	 852
360	 "Female"	 "NL"	 2	 6	 1	 34	 4	 191	 17	 852
360	 "Female"	 "NL"	 2	 7	 1	 30	 4	 191	 17	 852
360	 "Female"	 "NL"	 2	 8	 0	 47	 4	 191	 17	 852
360	 "Female"	 "NL"	 3	 9	 1	 59	 4	 238	 17	 852
360	 "Female"	 "NL"	 3	 10	 1	 84	 4	 238	 17	 852
360	 "Female"	 "NL"	 3	 11	 1	 38	 4	 238	 17	 852
360	 "Female"	 "NL"	 3	 12	 1	 57	 4	 238	 17	 852
360	 "Female"	 "NL"	 4	 13	 1	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 4	 14	 1	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 4	 15	 0	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 4	 16	 1	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 5	 17	 1	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 5	 18	 0	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 5	 19	 1	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 5	 20	 0	 0	 3	 0	 17	 852
360	 "Female"	 "NL"	 6	 21	 1	 0	 1	 0	 17	 852
361	 "Female"	 "NL"	 1	 1	 1	 72	 1	 205	 8	 686
361	 "Female"	 "NL"	 1	 2	 1	 81	 1	 205	 8	 686
361	 "Female"	 "NL"	 1	 3	 0	 28	 1	 205	 8	 686
361	 "Female"	 "NL"	 1	 4	 0	 24	 1	 205	 8	 686
361	 "Female"	 "NL"	 2	 5	 0	 42	 2	 122	 8	 686
361	 "Female"	 "NL"	 2	 6	 0	 18	 2	 122	 8	 686
361	 "Female"	 "NL"	 2	 7	 1	 21	 2	 122	 8	 686
361	 "Female"	 "NL"	 2	 8	 0	 41	 2	 122	 8	 686
361	 "Female"	 "NL"	 3	 9	 1	 22	 2	 80	 8	 686
361	 "Female"	 "NL"	 3	 10	 0	 22	 2	 80	 8	 686
361	 "Female"	 "NL"	 3	 11	 0	 16	 2	 80	 8	 686
361	 "Female"	 "NL"	 3	 12	 0	 20	 2	 80	 8	 686
361	 "Female"	 "NL"	 4	 13	 1	 39	 1	 192	 8	 686
361	 "Female"	 "NL"	 4	 14	 1	 43	 1	 192	 8	 686
361	 "Female"	 "NL"	 4	 15	 1	 95	 1	 192	 8	 686
361	 "Female"	 "NL"	 4	 16	 0	 15	 1	 192	 8	 686
361	 "Female"	 "NL"	 5	 17	 1	 81	 2	 168	 8	 686
361	 "Female"	 "NL"	 5	 18	 0	 6	 2	 168	 8	 686
361	 "Female"	 "NL"	 5	 19	 0	 0	 2	 168	 8	 686
361	 "Female"	 "NL"	 5	 20	 0	 0	 2	 168	 8	 686
361	 "Female"	 "NL"	 6	 21	 0	 0	 0	 0	 8	 686
362	 "Female"	 "NL"	 1	 1	 1	 66	 1	 172	 10	 650
362	 "Female"	 "NL"	 1	 2	 1	 49	 1	 172	 10	 650
362	 "Female"	 "NL"	 1	 3	 1	 15	 1	 172	 10	 650
362	 "Female"	 "NL"	 1	 4	 0	 42	 1	 172	 10	 650
362	 "Female"	 "NL"	 2	 5	 0	 44	 2	 132	 10	 650
362	 "Female"	 "NL"	 2	 6	 1	 26	 2	 132	 10	 650
362	 "Female"	 "NL"	 2	 7	 1	 30	 2	 132	 10	 650
362	 "Female"	 "NL"	 2	 8	 0	 32	 2	 132	 10	 650
362	 "Female"	 "NL"	 3	 9	 0	 30	 3	 86	 10	 650
362	 "Female"	 "NL"	 3	 10	 1	 33	 3	 86	 10	 650
362	 "Female"	 "NL"	 3	 11	 0	 12	 3	 86	 10	 650
362	 "Female"	 "NL"	 3	 12	 0	 11	 3	 86	 10	 650
362	 "Female"	 "NL"	 4	 13	 1	 15	 2	 128	 10	 650
362	 "Female"	 "NL"	 4	 14	 1	 39	 2	 128	 10	 650
362	 "Female"	 "NL"	 4	 15	 1	 63	 2	 128	 10	 650
362	 "Female"	 "NL"	 4	 16	 0	 11	 2	 128	 10	 650
362	 "Female"	 "NL"	 5	 17	 1	 12	 2	 44	 10	 650
362	 "Female"	 "NL"	 5	 18	 0	 12	 2	 44	 10	 650
362	 "Female"	 "NL"	 5	 19	 0	 73	 2	 44	 10	 650
362	 "Female"	 "NL"	 5	 20	 0	 8	 2	 44	 10	 650
362	 "Female"	 "NL"	 6	 21	 0	 27	 0	 27	 10	 650
363	 "Male"	 "NL"	 1	 1	 1	 41	 1	 211	 15	 708
363	 "Male"	 "NL"	 1	 2	 1	 54	 1	 211	 15	 708
363	 "Male"	 "NL"	 1	 3	 1	 43	 1	 211	 15	 708
363	 "Male"	 "NL"	 1	 4	 0	 73	 1	 211	 15	 708
363	 "Male"	 "NL"	 2	 5	 1	 42	 4	 163	 15	 708
363	 "Male"	 "NL"	 2	 6	 1	 59	 4	 163	 15	 708
363	 "Male"	 "NL"	 2	 7	 1	 35	 4	 163	 15	 708
363	 "Male"	 "NL"	 2	 8	 0	 27	 4	 163	 15	 708
363	 "Male"	 "NL"	 3	 9	 1	 56	 3	 118	 15	 708
363	 "Male"	 "NL"	 3	 10	 1	 16	 3	 118	 15	 708
363	 "Male"	 "NL"	 3	 11	 0	 19	 3	 118	 15	 708
363	 "Male"	 "NL"	 3	 12	 0	 27	 3	 118	 15	 708
363	 "Male"	 "NL"	 4	 13	 1	 21	 3	 177	 15	 708
363	 "Male"	 "NL"	 4	 14	 1	 68	 3	 177	 15	 708
363	 "Male"	 "NL"	 4	 15	 1	 75	 3	 177	 15	 708
363	 "Male"	 "NL"	 4	 16	 1	 13	 3	 177	 15	 708
363	 "Male"	 "NL"	 5	 17	 1	 29	 3	 68	 15	 708
363	 "Male"	 "NL"	 5	 18	 0	 10	 3	 68	 15	 708
363	 "Male"	 "NL"	 5	 19	 1	 0	 3	 68	 15	 708
363	 "Male"	 "NL"	 5	 20	 0	 0	 3	 68	 15	 708
363	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 15	 708
364	 "Male"	 "FR"	 1	 1	 1	 104	 1	 223	 11	 672
364	 "Male"	 "FR"	 1	 2	 1	 37	 1	 223	 11	 672
364	 "Male"	 "FR"	 1	 3	 0	 24	 1	 223	 11	 672
364	 "Male"	 "FR"	 1	 4	 1	 58	 1	 223	 11	 672
364	 "Male"	 "FR"	 2	 5	 0	 32	 2	 94	 11	 672
364	 "Male"	 "FR"	 2	 6	 1	 19	 2	 94	 11	 672
364	 "Male"	 "FR"	 2	 7	 1	 17	 2	 94	 11	 672
364	 "Male"	 "FR"	 2	 8	 0	 26	 2	 94	 11	 672
364	 "Male"	 "FR"	 3	 9	 0	 18	 2	 83	 11	 672
364	 "Male"	 "FR"	 3	 10	 0	 20	 2	 83	 11	 672
364	 "Male"	 "FR"	 3	 11	 0	 26	 2	 83	 11	 672
364	 "Male"	 "FR"	 3	 12	 0	 19	 2	 83	 11	 672
364	 "Male"	 "FR"	 4	 13	 1	 22	 3	 272	 11	 672
364	 "Male"	 "FR"	 4	 14	 1	 145	 3	 272	 11	 672
364	 "Male"	 "FR"	 4	 15	 1	 103	 3	 272	 11	 672
364	 "Male"	 "FR"	 4	 16	 1	 2	 3	 272	 11	 672
364	 "Male"	 "FR"	 5	 17	 1	 0	 2	 0	 11	 672
364	 "Male"	 "FR"	 5	 18	 0	 0	 2	 0	 11	 672
364	 "Male"	 "FR"	 5	 19	 0	 0	 2	 0	 11	 672
364	 "Male"	 "FR"	 5	 20	 0	 0	 2	 0	 11	 672
364	 "Male"	 "FR"	 6	 21	 1	 0	 1	 0	 11	 672
365	 "Male"	 "NL"	 1	 1	 0	 130	 1	 166	 7	 743
365	 "Male"	 "NL"	 1	 2	 1	 9	 1	 166	 7	 743
365	 "Male"	 "NL"	 1	 3	 1	 9	 1	 166	 7	 743
365	 "Male"	 "NL"	 1	 4	 0	 18	 1	 166	 7	 743
365	 "Male"	 "NL"	 2	 5	 0	 61	 2	 103	 7	 743
365	 "Male"	 "NL"	 2	 6	 0	 5	 2	 103	 7	 743
365	 "Male"	 "NL"	 2	 7	 1	 15	 2	 103	 7	 743
365	 "Male"	 "NL"	 2	 8	 0	 22	 2	 103	 7	 743
365	 "Male"	 "NL"	 3	 9	 1	 62	 2	 88	 7	 743
365	 "Male"	 "NL"	 3	 10	 0	 8	 2	 88	 7	 743
365	 "Male"	 "NL"	 3	 11	 0	 8	 2	 88	 7	 743
365	 "Male"	 "NL"	 3	 12	 0	 10	 2	 88	 7	 743
365	 "Male"	 "NL"	 4	 13	 0	 27	 0	 178	 7	 743
365	 "Male"	 "NL"	 4	 14	 1	 54	 0	 178	 7	 743
365	 "Male"	 "NL"	 4	 15	 0	 87	 0	 178	 7	 743
365	 "Male"	 "NL"	 4	 16	 0	 10	 0	 178	 7	 743
365	 "Male"	 "NL"	 5	 17	 1	 14	 1	 60	 7	 743
365	 "Male"	 "NL"	 5	 18	 0	 19	 1	 60	 7	 743
365	 "Male"	 "NL"	 5	 19	 0	 162	 1	 60	 7	 743
365	 "Male"	 "NL"	 5	 20	 0	 13	 1	 60	 7	 743
365	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 7	 743
366	 "Male"	 "FR"	 1	 1	 1	 59	 2	 78	 16	 575
366	 "Male"	 "FR"	 1	 2	 1	 5	 2	 78	 16	 575
366	 "Male"	 "FR"	 1	 3	 1	 5	 2	 78	 16	 575
366	 "Male"	 "FR"	 1	 4	 1	 9	 2	 78	 16	 575
366	 "Male"	 "FR"	 2	 5	 1	 37	 4	 64	 16	 575
366	 "Male"	 "FR"	 2	 6	 1	 4	 4	 64	 16	 575
366	 "Male"	 "FR"	 2	 7	 1	 10	 4	 64	 16	 575
366	 "Male"	 "FR"	 2	 8	 0	 13	 4	 64	 16	 575
366	 "Male"	 "FR"	 3	 9	 1	 78	 3	 102	 16	 575
366	 "Male"	 "FR"	 3	 10	 1	 10	 3	 102	 16	 575
366	 "Male"	 "FR"	 3	 11	 0	 6	 3	 102	 16	 575
366	 "Male"	 "FR"	 3	 12	 0	 8	 3	 102	 16	 575
366	 "Male"	 "FR"	 4	 13	 1	 15	 4	 133	 16	 575
366	 "Male"	 "FR"	 4	 14	 1	 42	 4	 133	 16	 575
366	 "Male"	 "FR"	 4	 15	 1	 70	 4	 133	 16	 575
366	 "Male"	 "FR"	 4	 16	 1	 6	 4	 133	 16	 575
366	 "Male"	 "FR"	 5	 17	 1	 10	 3	 48	 16	 575
366	 "Male"	 "FR"	 5	 18	 1	 18	 3	 48	 16	 575
366	 "Male"	 "FR"	 5	 19	 1	 97	 3	 48	 16	 575
366	 "Male"	 "FR"	 5	 20	 0	 10	 3	 48	 16	 575
366	 "Male"	 "FR"	 6	 21	 0	 63	 0	 63	 16	 575
367	 "Female"	 "NL"	 1	 1	 1	 54	 2	 78	 16	 576
367	 "Female"	 "NL"	 1	 2	 1	 11	 2	 78	 16	 576
367	 "Female"	 "NL"	 1	 3	 1	 4	 2	 78	 16	 576
367	 "Female"	 "NL"	 1	 4	 0	 9	 2	 78	 16	 576
367	 "Female"	 "NL"	 2	 5	 1	 33	 4	 61	 16	 576
367	 "Female"	 "NL"	 2	 6	 1	 8	 4	 61	 16	 576
367	 "Female"	 "NL"	 2	 7	 1	 8	 4	 61	 16	 576
367	 "Female"	 "NL"	 2	 8	 1	 12	 4	 61	 16	 576
367	 "Female"	 "NL"	 3	 9	 1	 21	 2	 53	 16	 576
367	 "Female"	 "NL"	 3	 10	 1	 6	 2	 53	 16	 576
367	 "Female"	 "NL"	 3	 11	 0	 5	 2	 53	 16	 576
367	 "Female"	 "NL"	 3	 12	 0	 21	 2	 53	 16	 576
367	 "Female"	 "NL"	 4	 13	 0	 12	 3	 181	 16	 576
367	 "Female"	 "NL"	 4	 14	 1	 89	 3	 181	 16	 576
367	 "Female"	 "NL"	 4	 15	 1	 71	 3	 181	 16	 576
367	 "Female"	 "NL"	 4	 16	 1	 9	 3	 181	 16	 576
367	 "Female"	 "NL"	 5	 17	 1	 52	 4	 130	 16	 576
367	 "Female"	 "NL"	 5	 18	 1	 18	 4	 130	 16	 576
367	 "Female"	 "NL"	 5	 19	 1	 82	 4	 130	 16	 576
367	 "Female"	 "NL"	 5	 20	 0	 8	 4	 130	 16	 576
367	 "Female"	 "NL"	 6	 21	 1	 43	 1	 43	 16	 576
368	 "Female"	 "NL"	 1	 1	 1	 37	 2	 112	 14	 478
368	 "Female"	 "NL"	 1	 2	 0	 40	 2	 112	 14	 478
368	 "Female"	 "NL"	 1	 3	 1	 18	 2	 112	 14	 478
368	 "Female"	 "NL"	 1	 4	 0	 17	 2	 112	 14	 478
368	 "Female"	 "NL"	 2	 5	 0	 6	 3	 40	 14	 478
368	 "Female"	 "NL"	 2	 6	 1	 17	 3	 40	 14	 478
368	 "Female"	 "NL"	 2	 7	 1	 9	 3	 40	 14	 478
368	 "Female"	 "NL"	 2	 8	 1	 8	 3	 40	 14	 478
368	 "Female"	 "NL"	 3	 9	 1	 37	 2	 89	 14	 478
368	 "Female"	 "NL"	 3	 10	 1	 15	 2	 89	 14	 478
368	 "Female"	 "NL"	 3	 11	 1	 16	 2	 89	 14	 478
368	 "Female"	 "NL"	 3	 12	 0	 21	 2	 89	 14	 478
368	 "Female"	 "NL"	 4	 13	 1	 46	 2	 149	 14	 478
368	 "Female"	 "NL"	 4	 14	 1	 48	 2	 149	 14	 478
368	 "Female"	 "NL"	 4	 15	 1	 18	 2	 149	 14	 478
368	 "Female"	 "NL"	 4	 16	 0	 37	 2	 149	 14	 478
368	 "Female"	 "NL"	 5	 17	 1	 29	 4	 82	 14	 478
368	 "Female"	 "NL"	 5	 18	 0	 12	 4	 82	 14	 478
368	 "Female"	 "NL"	 5	 19	 1	 12	 4	 82	 14	 478
368	 "Female"	 "NL"	 5	 20	 0	 12	 4	 82	 14	 478
368	 "Female"	 "NL"	 6	 21	 1	 23	 1	 23	 14	 478
369	 "Male"	 "NL"	 1	 1	 1	 89	 0	 129	 8	 636
369	 "Male"	 "NL"	 1	 2	 0	 8	 0	 129	 8	 636
369	 "Male"	 "NL"	 1	 3	 0	 11	 0	 129	 8	 636
369	 "Male"	 "NL"	 1	 4	 0	 21	 0	 129	 8	 636
369	 "Male"	 "NL"	 2	 5	 0	 103	 1	 163	 8	 636
369	 "Male"	 "NL"	 2	 6	 0	 11	 1	 163	 8	 636
369	 "Male"	 "NL"	 2	 7	 0	 23	 1	 163	 8	 636
369	 "Male"	 "NL"	 2	 8	 0	 26	 1	 163	 8	 636
369	 "Male"	 "NL"	 3	 9	 0	 60	 1	 99	 8	 636
369	 "Male"	 "NL"	 3	 10	 1	 10	 1	 99	 8	 636
369	 "Male"	 "NL"	 3	 11	 0	 8	 1	 99	 8	 636
369	 "Male"	 "NL"	 3	 12	 0	 21	 1	 99	 8	 636
369	 "Male"	 "NL"	 4	 13	 1	 36	 3	 245	 8	 636
369	 "Male"	 "NL"	 4	 14	 1	 84	 3	 245	 8	 636
369	 "Male"	 "NL"	 4	 15	 1	 125	 3	 245	 8	 636
369	 "Male"	 "NL"	 4	 16	 1	 0	 3	 245	 8	 636
369	 "Male"	 "NL"	 5	 17	 1	 0	 3	 0	 8	 636
369	 "Male"	 "NL"	 5	 18	 0	 0	 3	 0	 8	 636
369	 "Male"	 "NL"	 5	 19	 1	 0	 3	 0	 8	 636
369	 "Male"	 "NL"	 5	 20	 0	 0	 3	 0	 8	 636
369	 "Male"	 "NL"	 6	 21	 0	 0	 0	 0	 8	 636
37	 "Male"	 "NL"	 1	 1	 0	 158	 1	 236	 9	 608
37	 "Male"	 "NL"	 1	 2	 1	 39	 1	 236	 9	 608
37	 "Male"	 "NL"	 1	 3	 0	 18	 1	 236	 9	 608
37	 "Male"	 "NL"	 1	 4	 0	 21	 1	 236	 9	 608
37	 "Male"	 "NL"	 2	 5	 0	 145	 2	 193	 9	 608
37	 "Male"	 "NL"	 2	 6	 0	 5	 2	 193	 9	 608
37	 "Male"	 "NL"	 2	 7	 1	 26	 2	 193	 9	 608
37	 "Male"	 "NL"	 2	 8	 0	 17	 2	 193	 9	 608
37	 "Male"	 "NL"	 3	 9	 1	 139	 2	 179	 9	 608
37	 "Male"	 "NL"	 3	 10	 1	 16	 2	 179	 9	 608
37	 "Male"	 "NL"	 3	 11	 0	 12	 2	 179	 9	 608
37	 "Male"	 "NL"	 3	 12	 0	 12	 2	 179	 9	 608
37	 "Male"	 "NL"	 4	 13	 1	 0	 1	 0	 9	 608
37	 "Male"	 "NL"	 4	 14	 1	 0	 1	 0	 9	 608
37	 "Male"	 "NL"	 4	 15	 0	 0	 1	 0	 9	 608
37	 "Male"	 "NL"	 4	 16	 0	 0	 1	 0	 9	 608
37	 "Male"	 "NL"	 5	 17	 1	 0	 2	 0	 9	 608
37	 "Male"	 "NL"	 5	 18	 0	 0	 2	 0	 9	 608
37	 "Male"	 "NL"	 5	 19	 1	 0	 2	 0	 9	 608
37	 "Male"	 "NL"	 5	 20	 0	 0	 2	 0	 9	 608
37	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 9	 608
370	 "Male"	 "NL"	 1	 1	 1	 80	 1	 244	 10	 638
370	 "Male"	 "NL"	 1	 2	 1	 130	 1	 244	 10	 638
370	 "Male"	 "NL"	 1	 3	 0	 20	 1	 244	 10	 638
370	 "Male"	 "NL"	 1	 4	 0	 14	 1	 244	 10	 638
370	 "Male"	 "NL"	 2	 5	 1	 129	 4	 175	 10	 638
370	 "Male"	 "NL"	 2	 6	 1	 15	 4	 175	 10	 638
370	 "Male"	 "NL"	 2	 7	 1	 13	 4	 175	 10	 638
370	 "Male"	 "NL"	 2	 8	 0	 18	 4	 175	 10	 638
370	 "Male"	 "NL"	 3	 9	 1	 35	 2	 110	 10	 638
370	 "Male"	 "NL"	 3	 10	 0	 47	 2	 110	 10	 638
370	 "Male"	 "NL"	 3	 11	 0	 19	 2	 110	 10	 638
370	 "Male"	 "NL"	 3	 12	 0	 9	 2	 110	 10	 638
370	 "Male"	 "NL"	 4	 13	 1	 61	 1	 109	 10	 638
370	 "Male"	 "NL"	 4	 14	 0	 48	 1	 109	 10	 638
370	 "Male"	 "NL"	 4	 15	 1	 0	 1	 109	 10	 638
370	 "Male"	 "NL"	 4	 16	 0	 0	 1	 109	 10	 638
370	 "Male"	 "NL"	 5	 17	 1	 0	 1	 0	 10	 638
370	 "Male"	 "NL"	 5	 18	 0	 0	 1	 0	 10	 638
370	 "Male"	 "NL"	 5	 19	 0	 0	 1	 0	 10	 638
370	 "Male"	 "NL"	 5	 20	 0	 0	 1	 0	 10	 638
370	 "Male"	 "NL"	 6	 21	 1	 0	 1	 0	 10	 638
371	 "Male"	 "NL"	 1	 1	 1	 87	 2	 298	 13	 639
371	 "Male"	 "NL"	 1	 2	 1	 37	 2	 298	 13	 639
371	 "Male"	 "NL"	 1	 3	 1	 149	 2	 298	 13	 639
371	 "Male"	 "NL"	 1	 4	 1	 25	 2	 298	 13	 639
371	 "Male"	 "NL"	 2	 5	 1	 51	 4	 179	 13	 639
371	 "Male"	 "NL"	 2	 6	 1	 65	 4	 179	 13	 639
371	 "Male"	 "NL"	 2	 7	 1	 27	 4	 179	 13	 639
371	 "Male"	 "NL"	 2	 8	 0	 36	 4	 179	 13	 639
371	 "Male"	 "NL"	 3	 9	 1	 52	 3	 162	 13	 639
371	 "Male"	 "NL"	 3	 10	 1	 36	 3	 162	 13	 639
371	 "Male"	 "NL"	 3	 11	 1	 45	 3	 162	 13	 639
371	 "Male"	 "NL"	 3	 12	 0	 29	 3	 162	 13	 639
371	 "Male"	 "NL"	 4	 13	 1	 0	 3	 0	 13	 639
371	 "Male"	 "NL"	 4	 14	 0	 0	 3	 0	 13	 639
371	 "Male"	 "NL"	 4	 15	 1	 0	 3	 0	 13	 639
371	 "Male"	 "NL"	 4	 16	 0	 0	 3	 0	 13	 639
371	 "Male"	 "NL"	 5	 17	 1	 0	 1	 0	 13	 639
371	 "Male"	 "NL"	 5	 18	 0	 0	 1	 0	 13	 639
371	 "Male"	 "NL"	 5	 19	 0	 0	 1	 0	 13	 639
371	 "Male"	 "NL"	 5	 20	 0	 0	 1	 0	 13	 639
371	 "Male"	 "NL"	 6	 21	 0	 0	 0	 0	 13	 639
372	 "Male"	 "NL"	 1	 1	 1	 15	 1	 147	 12	 602
372	 "Male"	 "NL"	 1	 2	 1	 46	 1	 147	 12	 602
372	 "Male"	 "NL"	 1	 3	 0	 38	 1	 147	 12	 602
372	 "Male"	 "NL"	 1	 4	 1	 48	 1	 147	 12	 602
372	 "Male"	 "NL"	 2	 5	 0	 39	 2	 108	 12	 602
372	 "Male"	 "NL"	 2	 6	 1	 24	 2	 108	 12	 602
372	 "Male"	 "NL"	 2	 7	 1	 22	 2	 108	 12	 602
372	 "Male"	 "NL"	 2	 8	 0	 23	 2	 108	 12	 602
372	 "Male"	 "NL"	 3	 9	 0	 15	 2	 71	 12	 602
372	 "Male"	 "NL"	 3	 10	 1	 22	 2	 71	 12	 602
372	 "Male"	 "NL"	 3	 11	 0	 26	 2	 71	 12	 602
372	 "Male"	 "NL"	 3	 12	 0	 8	 2	 71	 12	 602
372	 "Male"	 "NL"	 4	 13	 1	 52	 4	 184	 12	 602
372	 "Male"	 "NL"	 4	 14	 1	 54	 4	 184	 12	 602
372	 "Male"	 "NL"	 4	 15	 1	 43	 4	 184	 12	 602
372	 "Male"	 "NL"	 4	 16	 1	 35	 4	 184	 12	 602
372	 "Male"	 "NL"	 5	 17	 1	 31	 3	 90	 12	 602
372	 "Male"	 "NL"	 5	 18	 0	 12	 3	 90	 12	 602
372	 "Male"	 "NL"	 5	 19	 1	 33	 3	 90	 12	 602
372	 "Male"	 "NL"	 5	 20	 0	 16	 3	 90	 12	 602
372	 "Male"	 "NL"	 6	 21	 0	 0	 0	 0	 12	 602
373	 "Male"	 "NL"	 1	 1	 1	 40	 1	 117	 11	 637
373	 "Male"	 "NL"	 1	 2	 1	 41	 1	 117	 11	 637
373	 "Male"	 "NL"	 1	 3	 1	 17	 1	 117	 11	 637
373	 "Male"	 "NL"	 1	 4	 0	 19	 1	 117	 11	 637
373	 "Male"	 "NL"	 2	 5	 1	 25	 4	 79	 11	 637
373	 "Male"	 "NL"	 2	 6	 1	 25	 4	 79	 11	 637
373	 "Male"	 "NL"	 2	 7	 1	 13	 4	 79	 11	 637
373	 "Male"	 "NL"	 2	 8	 0	 16	 4	 79	 11	 637
373	 "Male"	 "NL"	 3	 9	 1	 11	 3	 55	 11	 637
373	 "Male"	 "NL"	 3	 10	 1	 26	 3	 55	 11	 637
373	 "Male"	 "NL"	 3	 11	 0	 11	 3	 55	 11	 637
373	 "Male"	 "NL"	 3	 12	 0	 7	 3	 55	 11	 637
373	 "Male"	 "NL"	 4	 13	 1	 21	 2	 162	 11	 637
373	 "Male"	 "NL"	 4	 14	 0	 41	 2	 162	 11	 637
373	 "Male"	 "NL"	 4	 15	 0	 66	 2	 162	 11	 637
373	 "Male"	 "NL"	 4	 16	 1	 34	 2	 162	 11	 637
373	 "Male"	 "NL"	 5	 17	 1	 44	 1	 189	 11	 637
373	 "Male"	 "NL"	 5	 18	 0	 37	 1	 189	 11	 637
373	 "Male"	 "NL"	 5	 19	 0	 38	 1	 189	 11	 637
373	 "Male"	 "NL"	 5	 20	 0	 64	 1	 189	 11	 637
373	 "Male"	 "NL"	 6	 21	 0	 41	 0	 41	 11	 637
374	 "Male"	 "NL"	 1	 1	 1	 77	 1	 249	 14	 600
374	 "Male"	 "NL"	 1	 2	 1	 54	 1	 249	 14	 600
374	 "Male"	 "NL"	 1	 3	 1	 62	 1	 249	 14	 600
374	 "Male"	 "NL"	 1	 4	 1	 56	 1	 249	 14	 600
374	 "Male"	 "NL"	 2	 5	 1	 75	 4	 204	 14	 600
374	 "Male"	 "NL"	 2	 6	 1	 48	 4	 204	 14	 600
374	 "Male"	 "NL"	 2	 7	 1	 42	 4	 204	 14	 600
374	 "Male"	 "NL"	 2	 8	 0	 39	 4	 204	 14	 600
374	 "Male"	 "NL"	 3	 9	 1	 54	 4	 147	 14	 600
374	 "Male"	 "NL"	 3	 10	 0	 49	 4	 147	 14	 600
374	 "Male"	 "NL"	 3	 11	 0	 22	 4	 147	 14	 600
374	 "Male"	 "NL"	 3	 12	 1	 22	 4	 147	 14	 600
374	 "Male"	 "NL"	 4	 13	 1	 0	 2	 0	 14	 600
374	 "Male"	 "NL"	 4	 14	 1	 0	 2	 0	 14	 600
374	 "Male"	 "NL"	 4	 15	 1	 0	 2	 0	 14	 600
374	 "Male"	 "NL"	 4	 16	 0	 0	 2	 0	 14	 600
374	 "Male"	 "NL"	 5	 17	 1	 0	 3	 0	 14	 600
374	 "Male"	 "NL"	 5	 18	 0	 0	 3	 0	 14	 600
374	 "Male"	 "NL"	 5	 19	 1	 0	 3	 0	 14	 600
374	 "Male"	 "NL"	 5	 20	 0	 0	 3	 0	 14	 600
374	 "Male"	 "NL"	 6	 21	 0	 0	 0	 0	 14	 600
375	 "Male"	 "NL"	 1	 1	 1	 108	 1	 240	 6	 701
375	 "Male"	 "NL"	 1	 2	 1	 87	 1	 240	 6	 701
375	 "Male"	 "NL"	 1	 3	 0	 15	 1	 240	 6	 701
375	 "Male"	 "NL"	 1	 4	 1	 30	 1	 240	 6	 701
375	 "Male"	 "NL"	 2	 5	 0	 121	 1	 335	 6	 701
375	 "Male"	 "NL"	 2	 6	 0	 38	 1	 335	 6	 701
375	 "Male"	 "NL"	 2	 7	 1	 50	 1	 335	 6	 701
375	 "Male"	 "NL"	 2	 8	 0	 126	 1	 335	 6	 701
375	 "Male"	 "NL"	 3	 9	 0	 20	 2	 126	 6	 701
375	 "Male"	 "NL"	 3	 10	 0	 60	 2	 126	 6	 701
375	 "Male"	 "NL"	 3	 11	 0	 23	 2	 126	 6	 701
375	 "Male"	 "NL"	 3	 12	 0	 23	 2	 126	 6	 701
375	 "Male"	 "NL"	 4	 13	 1	 0	 1	 0	 6	 701
375	 "Male"	 "NL"	 4	 14	 0	 0	 1	 0	 6	 701
375	 "Male"	 "NL"	 4	 15	 0	 0	 1	 0	 6	 701
375	 "Male"	 "NL"	 4	 16	 0	 0	 1	 0	 6	 701
375	 "Male"	 "NL"	 5	 17	 1	 0	 1	 0	 6	 701
375	 "Male"	 "NL"	 5	 18	 0	 0	 1	 0	 6	 701
375	 "Male"	 "NL"	 5	 19	 0	 0	 1	 0	 6	 701
